Date,Open,High,Low,Close,Volume
2026-06-15,4289.39990234375,4391.5,4283.39990234375,4351.60009765625,132136
2026-06-16,4331.2998046875,4376.5,4326.7001953125,4354.39990234375,89925
2026-06-17,4352.60009765625,4403.60009765625,4237.39990234375,4381.39990234375,160543
2026-06-18,4275.10009765625,4350.2001953125,4220.2998046875,4245.89990234375,139534
2026-06-22,4163.89990234375,4238.10009765625,4151.39990234375,4202.7001953125,177657
2026-06-23,4210.7998046875,4216.0,4108.2001953125,4149.39990234375,118495
2026-06-24,4130.0,4132.39990234375,3975.699951171875,4008.800048828125,189386
2026-06-25,4019.0,4060.0,3976.300048828125,4047.60009765625,147347
2026-06-26,4078.699951171875,4078.699951171875,4078.699951171875,4078.699951171875,1431
2026-06-29,4057.5,4070.0,4003.199951171875,4022.300048828125,785
2026-06-30,4032.5,4078.10009765625,3955.39990234375,4038.5,125413
2026-07-01,4025.0,4131.0,3973.0,4082.39990234375,146949
2026-07-02,4067.5,4140.10009765625,4062.0,4112.7001953125,228
2026-07-06,4187.5,4215.5,4140.60009765625,4167.5,147556
2026-07-07,4126.5,4167.2001953125,4107.2001953125,4145.2998046875,53
2026-07-08,4106.5,4144.7001953125,4032.5,4082.39990234375,170826
2026-07-09,4087.60009765625,4148.39990234375,4063.39990234375,4140.7998046875,125061
2026-07-10,4135.39990234375,4144.60009765625,4081.699951171875,4113.7001953125,98745
2026-07-13,4106.60009765625,4111.60009765625,3992.89990234375,4005.699951171875,154814
2026-07-14,4005.89990234375,4112.5,3990.39990234375,4069.699951171875,151122
2026-07-15,4059.800048828125,4089.10009765625,4023.300048828125,4051.800048828125,113034
2026-07-16,4030.5,4030.5,3972.60009765625,3985.60009765625,812
2026-07-17,3975.5,4017.199951171875,3964.199951171875,4012.699951171875,141
2026-07-20,4005.60009765625,4046.0,3986.5,4015.89990234375,102847
2026-07-21,4002.10009765625,4071.10009765625,3999.699951171875,4071.10009765625,87
2026-07-22,4096.2001953125,4152.10009765625,4096.2001953125,4146.89990234375,133
2026-07-23,4129.89990234375,4130.89990234375,4046.60009765625,4046.60009765625,59
2026-07-24,4053.39990234375,4085.199951171875,4024.0,4070.800048828125,120072
2026-07-27,4090.10009765625,4107.89990234375,4072.699951171875,4074.5,36
2026-07-28,4025.699951171875,4036.300048828125,4025.699951171875,4036.300048828125,248
2026-07-29,4020.89990234375,4115.2001953125,3993.800048828125,4036.300048828125,89664
2026-07-30,4060.699951171875,4118.5,4028.5,4100.10009765625,149370
2026-07-31,4102.39990234375,4102.39990234375,4022.39990234375,4049.10009765625,1166
2026-08-03,4135.2001953125,4145.5,4074.0,4090.5,93289
2026-08-04,4109.60009765625,4163.7998046875,4098.2001953125,4152.60009765625,118831
2026-08-05,4133.7998046875,4328.2001953125,4121.60009765625,4305.2001953125,211902
2026-08-06,4297.0,4297.0,4228.0,4242.0,3101
2026-08-07,4277.0,4371.5,4274.0,4340.7001953125,422
2026-08-10,4336.10009765625,4390.10009765625,4336.10009765625,4361.7998046875,1303
2026-08-11,4408.60009765625,4408.60009765625,4365.10009765625,4383.0,204
2026-08-12,4406.5,4434.0,4406.2998046875,4408.89990234375,660
2026-08-13,4403.5,4445.0,4350.0,4363.60009765625,1491
2026-08-14,4322.10009765625,4397.10009765625,4315.0,4380.39990234375,673
2026-08-17,4440.0,4486.5,4422.2998046875,4473.7001953125,121052
2026-08-18,4415.2001953125,4434.10009765625,4330.7001953125,4366.0,1283
2026-08-19,4391.39990234375,4582.7998046875,4378.0,4545.2998046875,250482
2026-08-20,4506.7998046875,4530.0,4486.0,4516.2998046875,478
2026-08-21,4577.0,4690.39990234375,4565.5,4680.60009765625,195566
2026-08-24,4638.0,4670.89990234375,4635.10009765625,4640.7998046875,1202
2026-08-25,4630.5,4638.10009765625,4626.2001953125,4638.10009765625,321
2026-08-26,4715.7001953125,4730.89990234375,4638.2001953125,4653.2998046875,151459
2026-08-27,4609.7001953125,4609.7001953125,4609.7001953125,4609.7001953125,5558
2026-08-28,4599.2998046875,4625.5,4451.7998046875,4478.10009765625,1758
2026-08-30,4483.2001953125,4521.5,4476.0,4498.5,23567
2026-08-31,4430.0,4466.89990234375,4410.89990234375,4431.10009765625,360
2026-09-01,4498.7001953125,4510.5,4369.7001953125,4396.39990234375,198560
2026-09-02,4377.2001953125,4444.39990234375,4329.2001953125,4414.60009765625,187568
2026-09-03,4436.39990234375,4558.5,4426.7001953125,4539.89990234375,209167
2026-09-04,4522.0,4537.7998046875,4412.0,4476.60009765625,186451
2026-09-06,4466.5,4481.2998046875,4437.7001953125,4476.60009765625,10190
2026-09-07,4466.5,4481.2998046875,4426.2001953125,4467.10009765625,81261
2026-09-08,4466.5,4488.7998046875,4381.0,4439.0,217162
2026-09-09,4399.0,4479.0,4384.10009765625,4460.7001953125,164390
2026-09-10,4448.0,4479.89990234375,4354.7001953125,4407.2998046875,201300
2026-09-11,4359.39990234375,4444.89990234375,4333.0,4408.89990234375,187975
2026-09-13,4375.0,4388.7998046875,4360.5,4373.0,12109
2026-09-14,4375.0,4396.7998046875,4293.0,4351.89990234375,187975
2026-09-15,4340.2998046875,4358.2001953125,4301.60009765625,4332.7998046875,164499
2026-09-16,4333.5,4381.89990234375,4315.2001953125,4367.10009765625,47518
